id,flightId,duration,endPrice,departure,arrival,departureRounded,daynight,flightIdUnique,company,departureMonth,departureDay,departureHour,departureWeekday,cluster,medianPrice,meanPrice,sumPrice,sdPrice
415905,SK635,2 h 15 m,4419,2019-06-21T07:00:00Z,2019-06-21T09:15:00Z,2019-06-21T12:00:00Z,day,SK635_2019_6_21_7_0,SK,6,21,7,Friday,1,2949,3261.6666666666665,195700,411.5035130383918
415902,LH801,2 h 10 m,1630,2019-06-21T08:00:00Z,2019-06-21T10:10:00Z,2019-06-21T12:00:00Z,day,LH801_2019_6_21_8_0,LH,6,21,8,Friday,7,3041,3245.135593220339,191463,960.2764052089041
415903,LH803,2 h 5 m,1630,2019-06-21T11:10:00Z,2019-06-21T13:15:00Z,2019-06-21T12:00:00Z,day,LH803_2019_6_21_11_10,LH,6,21,11,Friday,4,3037,2702.5737704918033,164857,576.6115231539167
418205,SK637,2 h 15 m,4419,2019-06-21T12:35:00Z,2019-06-21T14:50:00Z,2019-06-22T12:00:00Z,day,SK637_2019_6_21_12_35,SK,6,21,12,Friday,1,2949,2795.4406779661017,164931,817.9637516457741
418203,LH807,2 h 5 m,1991,2019-06-21T14:25:00Z,2019-06-21T16:30:00Z,2019-06-22T12:00:00Z,day,LH807_2019_6_21_14_25,LH,6,21,14,Friday,2,2651,2463.135593220339,145325,441.3994772752524
418202,LH805,2 h 5 m,1465,2019-06-21T16:50:00Z,2019-06-21T18:55:00Z,2019-06-22T12:00:00Z,day,LH805_2019_6_21_16_50,LH,6,21,16,Friday,4,2266,2361.1525423728813,139308,846.1114464288426
418208,LH809,2 h 10 m,1991,2019-06-22T04:20:00Z,2019-06-22T06:30:00Z,2019-06-22T12:00:00Z,day,LH809_2019_6_22_4_20,LH,6,22,4,Saturday,2,2651,2473.65,148419,399.96456728658563
418207,LH801,2 h 10 m,1797,2019-06-22T08:00:00Z,2019-06-22T10:10:00Z,2019-06-22T12:00:00Z,day,LH801_2019_6_22_8_0,LH,6,22,8,Saturday,2,2656,2590.2166666666667,155413,542.8827351503212
418210,LH803,2 h 5 m,2266,2019-06-22T11:10:00Z,2019-06-22T13:15:00Z,2019-06-22T12:00:00Z,day,LH803_2019_6_22_11_10,LH,6,22,11,Saturday,4,3505,3223.7166666666667,193423,588.7797807550703
421464,LH805,2 h 5 m,2265,2019-06-22T16:50:00Z,2019-06-22T18:55:00Z,2019-06-23T12:00:00Z,day,LH805_2019_6_22_16_50,LH,6,22,16,Saturday,2,3037,2848.576271186441,168066,459.60549812855174
421465,LH809,2 h 10 m,1796,2019-06-23T04:20:00Z,2019-06-23T06:30:00Z,2019-06-23T12:00:00Z,day,LH809_2019_6_23_4_20,LH,6,23,4,Sunday,4,3040,2970.206896551724,172272,518.1054474606933
421468,SK635,2 h 15 m,4419,2019-06-23T07:00:00Z,2019-06-23T09:15:00Z,2019-06-23T12:00:00Z,day,SK635_2019_6_23_7_0,SK,6,23,7,Sunday,1,3509,3474,201492,608.8708271961519
421466,LH801,2 h 10 m,2265,2019-06-23T08:00:00Z,2019-06-23T10:10:00Z,2019-06-23T12:00:00Z,day,LH801_2019_6_23_8_0,LH,6,23,8,Sunday,7,4275,4240.220338983051,250173,938.6574247074935
421469,LH803,2 h 5 m,5266,2019-06-23T11:10:00Z,2019-06-23T13:15:00Z,2019-06-23T12:00:00Z,day,LH803_2019_6_23_11_10,LH,6,23,11,Sunday,1,5265,5102.2,306132,1100.51091062596
424467,SK637,2 h 15 m,4419,2019-06-23T12:35:00Z,2019-06-23T14:50:00Z,2019-06-24T12:00:00Z,day,SK637_2019_6_23_12_35,SK,6,23,12,Sunday,7,4419,3985,179325,534.8976112729001
424468,LH805,2 h 5 m,5266,2019-06-23T16:50:00Z,2019-06-23T18:55:00Z,2019-06-24T12:00:00Z,day,LH805_2019_6_23_16_50,LH,6,23,16,Sunday,3,4278.5,4676.724137931034,271250,815.3905488331569
424470,LH809,2 h 10 m,1990,2019-06-24T04:05:00Z,2019-06-24T06:15:00Z,2019-06-24T12:00:00Z,day,LH809_2019_6_24_4_5,LH,6,24,4,Monday,7,4518,4729.283333333334,283757,917.1418220490287
424472,LH801,2 h 10 m,4276,2019-06-24T08:10:00Z,2019-06-24T10:20:00Z,2019-06-24T12:00:00Z,day,LH801_2019_6_24_8_10,LH,6,24,8,Monday,3,4275,4160.35593220339,245461,711.7970643260394
424473,LH803,2 h 5 m,6476,2019-06-24T11:10:00Z,2019-06-24T13:15:00Z,2019-06-24T12:00:00Z,day,LH803_2019_6_24_11_10,LH,6,24,11,Monday,1,4275,4523.098360655737,275909,1534.5049223872172
427684,LH805,2 h 5 m,3506,2019-06-24T16:50:00Z,2019-06-24T18:55:00Z,2019-06-25T12:00:00Z,day,LH805_2019_6_24_16_50,LH,6,24,16,Monday,3,3505,3364.0508474576272,198479,603.6028445274948
427687,LH809,2 h 10 m,2265,2019-06-25T04:05:00Z,2019-06-25T06:15:00Z,2019-06-25T12:00:00Z,day,LH809_2019_6_25_4_5,LH,6,25,4,Tuesday,7,3505,3500.116666666667,210007,1079.0365302508617
427691,SK635,2 h 15 m,4419,2019-06-25T07:00:00Z,2019-06-25T09:15:00Z,2019-06-25T12:00:00Z,day,SK635_2019_6_25_7_0,SK,6,25,7,Tuesday,1,2949,3327.133333333333,199628,757.8008876418228
427689,LH801,2 h 10 m,4276,2019-06-25T08:00:00Z,2019-06-25T10:10:00Z,2019-06-25T12:00:00Z,day,LH801_2019_6_25_8_0,LH,6,25,8,Tuesday,1,3507,3682.616666666667,220957,1323.2416550591265
427690,LH803,2 h 5 m,4276,2019-06-25T11:10:00Z,2019-06-25T13:15:00Z,2019-06-25T12:00:00Z,day,LH803_2019_6_25_11_10,LH,6,25,11,Tuesday,1,3037,3391.4918032786886,206881,927.1401480349996
430625,SK637,2 h 15 m,4419,2019-06-25T12:35:00Z,2019-06-25T14:50:00Z,2019-06-26T12:00:00Z,day,SK637_2019_6_25_12_35,SK,6,25,12,Tuesday,1,2949,3140.5,182149,379.3885778228651
430624,LH807,2 h 5 m,3484,2019-06-25T14:25:00Z,2019-06-25T16:30:00Z,2019-06-26T12:00:00Z,day,LH807_2019_6_25_14_25,LH,6,25,14,Tuesday,3,3037,2890.4576271186443,170537,779.4564490285546
430626,SK673,2 h 10 m,4419,2019-06-25T15:00:00Z,2019-06-25T17:10:00Z,2019-06-26T12:00:00Z,day,SK673_2019_6_25_15_0,SK,6,25,15,Tuesday,1,2949,3460.5254237288136,204171,879.3823921274911
430623,LH805,2 h 5 m,1796,2019-06-25T16:50:00Z,2019-06-25T18:55:00Z,2019-06-26T12:00:00Z,day,LH805_2019_6_25_16_50,LH,6,25,16,Tuesday,7,4275,3259.3898305084745,192304,1364.492617800745
430632,LH809,2 h 10 m,1990,2019-06-26T04:05:00Z,2019-06-26T06:15:00Z,2019-06-26T12:00:00Z,day,LH809_2019_6_26_4_5,LH,6,26,4,Wednesday,7,2651,2830,169800,1161.7196779643064
430633,SK635,2 h 15 m,4419,2019-06-26T07:00:00Z,2019-06-26T09:15:00Z,2019-06-26T12:00:00Z,day,SK635_2019_6_26_7_0,SK,6,26,7,Wednesday,1,2949,2982.95,178977,991.7321676606444
430628,LH801,2 h 10 m,1465,2019-06-26T08:00:00Z,2019-06-26T10:10:00Z,2019-06-26T12:00:00Z,day,LH801_2019_6_26_8_0,LH,6,26,8,Wednesday,4,3037,2841.616666666667,170497,829.0908660239202
430629,LH803,2 h 5 m,1630,2019-06-26T11:15:00Z,2019-06-26T13:20:00Z,2019-06-26T12:00:00Z,day,LH803_2019_6_26_11_15,LH,6,26,11,Wednesday,5,3037,2842.2131147540986,173375,884.8530596423738
432411,SK637,2 h 15 m,4419,2019-06-26T12:35:00Z,2019-06-26T14:50:00Z,2019-06-27T12:00:00Z,day,SK637_2019_6_26_12_35,SK,6,26,12,Wednesday,1,2949,2847.9322033898306,168028,745.4338904152032
432409,LH807,2 h 5 m,1630,2019-06-26T14:25:00Z,2019-06-26T16:30:00Z,2019-06-27T12:00:00Z,day,LH807_2019_6_26_14_25,LH,6,26,14,Wednesday,4,3036,2692.8813559322034,158880,753.6149681127937
432412,SK673,2 h 10 m,4419,2019-06-26T15:00:00Z,2019-06-26T17:10:00Z,2019-06-27T12:00:00Z,day,SK673_2019_6_26_15_0,SK,6,26,15,Wednesday,1,2949,3044.5423728813557,179628,516.5043753205839
432408,LH805,2 h 5 m,1464,2019-06-26T16:50:00Z,2019-06-26T18:55:00Z,2019-06-27T12:00:00Z,day,LH805_2019_6_26_16_50,LH,6,26,16,Wednesday,7,3506,2969.3389830508477,175191,1460.4891198896985
432417,LH809,2 h 10 m,1989,2019-06-27T04:05:00Z,2019-06-27T06:15:00Z,2019-06-27T12:00:00Z,day,LH809_2019_6_27_4_5,LH,6,27,4,Thursday,5,2651,2503.8333333333335,150230,654.3260257872971
432418,SK635,2 h 15 m,4419,2019-06-27T07:00:00Z,2019-06-27T09:15:00Z,2019-06-27T12:00:00Z,day,SK635_2019_6_27_7_0,SK,6,27,7,Thursday,1,2949,2848.766666666667,170926,808.270309850183
432413,LH801,2 h 10 m,1630,2019-06-27T08:10:00Z,2019-06-27T10:20:00Z,2019-06-27T12:00:00Z,day,LH801_2019_6_27_8_10,LH,6,27,8,Thursday,4,2651,2510.1666666666665,150610,462.12450324255155
432414,LH803,2 h 5 m,1630,2019-06-27T11:10:00Z,2019-06-27T13:15:00Z,2019-06-27T12:00:00Z,day,LH803_2019_6_27_11_10,LH,6,27,11,Thursday,4,2655,2730.2131147540986,166543,555.0718606557202
434131,SK637,2 h 15 m,4419,2019-06-27T12:35:00Z,2019-06-27T14:50:00Z,2019-06-28T12:00:00Z,day,SK637_2019_6_27_12_35,SK,6,27,12,Thursday,1,2949,2763.3389830508477,163037,660.9296642157376
434133,LH807,2 h 5 m,6472,2019-06-27T14:25:00Z,2019-06-27T16:30:00Z,2019-06-28T12:00:00Z,day,LH807_2019_6_27_14_25,LH,6,27,14,Thursday,7,3038,3254.7457627118642,192030,771.2428526069159
434132,SK673,2 h 10 m,4419,2019-06-27T15:00:00Z,2019-06-27T17:10:00Z,2019-06-28T12:00:00Z,day,SK673_2019_6_27_15_0,SK,6,27,15,Thursday,1,3509,3673.3793103448274,213056,718.4125244968251
434130,LH805,2 h 5 m,1464,2019-06-27T16:50:00Z,2019-06-27T18:55:00Z,2019-06-28T12:00:00Z,day,LH805_2019_6_27_16_50,LH,6,27,16,Thursday,7,3506,3018.3728813559323,178084,1440.3987941360033
434138,LH809,2 h 10 m,1987,2019-06-28T04:20:00Z,2019-06-28T06:30:00Z,2019-06-28T12:00:00Z,day,LH809_2019_6_28_4_20,LH,6,28,4,Friday,5,2265,2306.15,138369,434.98731035455677
434136,LH801,2 h 10 m,1629,2019-06-28T08:00:00Z,2019-06-28T10:10:00Z,2019-06-28T12:00:00Z,day,LH801_2019_6_28_8_0,LH,6,28,8,Friday,4,3505.5,3361.733333333333,201704,893.6484514630234
434137,LH803,2 h 5 m,1794,2019-06-28T11:10:00Z,2019-06-28T13:15:00Z,2019-06-28T12:00:00Z,day,LH803_2019_6_28_11_10,LH,6,28,11,Friday,2,3039,3064.5245901639346,186936,457.2392738511342
434972,SK637,2 h 15 m,4419,2019-06-28T12:35:00Z,2019-06-28T14:50:00Z,2019-06-29T12:00:00Z,day,SK637_2019_6_28_12_35,SK,6,28,12,Friday,1,2949,2952.0508474576272,174171,621.0787451803408
434969,LH807,2 h 5 m,1464,2019-06-28T14:25:00Z,2019-06-28T16:30:00Z,2019-06-29T12:00:00Z,day,LH807_2019_6_28_14_25,LH,6,28,14,Friday,2,3037,2840.0338983050847,167562,566.0483397811746
434973,SK673,2 h 10 m,4419,2019-06-28T15:00:00Z,2019-06-28T17:10:00Z,2019-06-29T12:00:00Z,day,SK673_2019_6_28_15_0,SK,6,28,15,Friday,1,3509,3486.4576271186443,205701,468.93346789444854
434970,LH805,2 h 5 m,1794,2019-06-28T16:50:00Z,2019-06-28T18:55:00Z,2019-06-29T12:00:00Z,day,LH805_2019_6_28_16_50,LH,6,28,16,Friday,2,3040,2941.186440677966,173530,669.9813552366209
434976,LH809,2 h 10 m,1987,2019-06-29T04:20:00Z,2019-06-29T06:30:00Z,2019-06-29T12:00:00Z,day,LH809_2019_6_29_4_20,LH,6,29,4,Saturday,5,3037.5,3171.8333333333335,190310,679.3289352441034
434974,LH801,2 h 10 m,1464,2019-06-29T08:00:00Z,2019-06-29T10:10:00Z,2019-06-29T12:00:00Z,day,LH801_2019_6_29_8_0,LH,6,29,8,Saturday,4,3034,2784.5254237288136,164287,458.24836496998233
434978,LH803,2 h 5 m,4271,2019-06-29T11:10:00Z,2019-06-29T13:15:00Z,2019-06-29T12:00:00Z,day,LH803_2019_6_29_11_10,LH,6,29,11,Saturday,7,3034,2823.9508196721313,172261,325.2779542806177
437952,LH805,2 h 5 m,3033,2019-06-29T16:50:00Z,2019-06-29T18:55:00Z,2019-06-30T12:00:00Z,day,LH805_2019_6_29_16_50,LH,6,29,16,Saturday,5,2651,2651.7796610169494,156455,564.2053327559283
437957,LH809,2 h 10 m,4271,2019-06-30T04:20:00Z,2019-06-30T06:30:00Z,2019-06-30T12:00:00Z,day,LH809_2019_6_30_4_20,LH,6,30,4,Sunday,7,2653,2783.3728813559323,164219,403.3790421745936
437958,SK635,2 h 15 m,4419,2019-06-30T07:00:00Z,2019-06-30T09:15:00Z,2019-06-30T12:00:00Z,day,SK635_2019_6_30_7_0,SK,6,30,7,Sunday,1,3509,3387.9830508474574,199891,533.5524888222928
437953,LH801,2 h 10 m,1629,2019-06-30T08:00:00Z,2019-06-30T10:10:00Z,2019-06-30T12:00:00Z,day,LH801_2019_6_30_8_0,LH,6,30,8,Sunday,5,3037,3098.233333333333,185894,683.5013884569651
437954,LH803,2 h 5 m,1987,2019-06-30T11:10:00Z,2019-06-30T13:15:00Z,2019-06-30T12:00:00Z,day,LH803_2019_6_30_11_10,LH,6,30,11,Sunday,5,4274,3949.483333333333,236969,573.4448828055048
440814,SK673,2 h 10 m,4419,2019-06-30T15:00:00Z,2019-06-30T17:10:00Z,2019-07-01T12:00:00Z,day,SK673_2019_6_30_15_0,SK,6,30,15,Sunday,3,4419,4077.75,228354,444.5388315178695
440815,LH805,2 h 5 m,5261,2019-06-30T16:50:00Z,2019-06-30T18:55:00Z,2019-07-01T12:00:00Z,day,LH805_2019_6_30_16_50,LH,6,30,16,Sunday,1,3040,3577.8474576271187,211093,780.2760301497051
440816,LH809,2 h 10 m,1629,2019-07-01T04:05:00Z,2019-07-01T06:15:00Z,2019-07-01T12:00:00Z,day,LH809_2019_7_1_4_5,LH,7,1,4,Monday,7,3040,3399.5666666666666,203974,667.064537488796
440821,SK635,2 h 15 m,4419,2019-07-01T07:00:00Z,2019-07-01T09:15:00Z,2019-07-01T12:00:00Z,day,SK635_2019_7_1_7_0,SK,7,1,7,Monday,1,2949,3002.266666666667,180136,580.2047524816215
440818,LH801,2 h 10 m,2262,2019-07-01T08:10:00Z,2019-07-01T10:20:00Z,2019-07-01T12:00:00Z,day,LH801_2019_7_1_8_10,LH,7,1,8,Monday,10,2652,2883.7833333333333,173027,796.3863744092014
440817,LH803,2 h 5 m,1987,2019-07-01T11:10:00Z,2019-07-01T13:15:00Z,2019-07-01T12:00:00Z,day,LH803_2019_7_1_11_10,LH,7,1,11,Monday,3,3040,3278.65,196719,740.6916791481609
443892,LH805,2 h 5 m,4271,2019-07-01T16:50:00Z,2019-07-01T18:55:00Z,2019-07-02T12:00:00Z,day,LH805_2019_7_1_16_50,LH,7,1,16,Monday,4,4275,4213.745762711865,248611,423.704296415202
443898,LH809,2 h 10 m,6471,2019-07-02T04:05:00Z,2019-07-02T06:15:00Z,2019-07-02T12:00:00Z,day,LH809_2019_7_2_4_5,LH,7,2,4,Tuesday,8,2267,2481.8275862068967,143946,644.1329583227209
443896,SK635,2 h 15 m,4419,2019-07-02T07:00:00Z,2019-07-02T09:15:00Z,2019-07-02T12:00:00Z,day,SK635_2019_7_2_7_0,SK,7,2,7,Tuesday,1,2949,2771.64406779661,163527,720.9548688039583
443895,LH803,2 h 5 m,4271,2019-07-02T11:10:00Z,2019-07-02T13:15:00Z,2019-07-02T12:00:00Z,day,LH803_2019_7_2_11_10,LH,7,2,11,Tuesday,1,2265,2407.2241379310344,139619,456.8656773346371
445489,LH807,2 h 5 m,1988,2019-07-02T14:25:00Z,2019-07-02T16:30:00Z,2019-07-03T12:00:00Z,day,LH807_2019_7_2_14_25,LH,7,2,14,Tuesday,8,2264.5,2229.896551724138,129334,424.6672459849738
445491,SK673,2 h 10 m,4419,2019-07-02T15:00:00Z,2019-07-02T17:10:00Z,2019-07-03T12:00:00Z,day,SK673_2019_7_2_15_0,SK,7,2,15,Tuesday,1,2949,3059.793103448276,177468,818.2651686754068
445490,LH805,2 h 5 m,1988,2019-07-02T16:50:00Z,2019-07-02T18:55:00Z,2019-07-03T12:00:00Z,day,LH805_2019_7_2_16_50,LH,7,2,16,Tuesday,2,2651,2487.8275862068967,144294,518.1141965138179
445494,LH809,2 h 10 m,1988,2019-07-03T04:05:00Z,2019-07-03T06:15:00Z,2019-07-03T12:00:00Z,day,LH809_2019_7_3_4_5,LH,7,3,4,Wednesday,5,2265,2445.551724137931,141842,478.8457310238676
445497,SK635,2 h 15 m,4419,2019-07-03T07:00:00Z,2019-07-03T09:15:00Z,2019-07-03T12:00:00Z,day,SK635_2019_7_3_7_0,SK,7,3,7,Wednesday,1,2949,3086.6271186440677,182111,389.08530658921524
445492,LH801,2 h 10 m,1629,2019-07-03T08:00:00Z,2019-07-03T10:10:00Z,2019-07-03T12:00:00Z,day,LH801_2019_7_3_8_0,LH,7,3,8,Wednesday,4,1990,2081.2241379310344,120711,402.43421792637827
445495,LH803,2 h 5 m,1988,2019-07-03T11:15:00Z,2019-07-03T13:20:00Z,2019-07-03T12:00:00Z,day,LH803_2019_7_3_11_15,LH,7,3,11,Wednesday,3,3040,3068.4745762711864,181040,814.2892470067166
448598,LH807,2 h 5 m,4272,2019-07-03T14:25:00Z,2019-07-03T16:30:00Z,2019-07-04T12:00:00Z,day,LH807_2019_7_3_14_25,LH,7,3,14,Wednesday,7,2651,2859.706896551724,165863,796.393780069922
448597,LH805,2 h 5 m,1987,2019-07-03T16:50:00Z,2019-07-03T18:55:00Z,2019-07-04T12:00:00Z,day,LH805_2019_7_3_16_50,LH,7,3,16,Wednesday,2,5267.5,5278.672413793103,306163,1280.3804586429665
448601,LH809,2 h 10 m,1629,2019-07-04T04:05:00Z,2019-07-04T06:15:00Z,2019-07-04T12:00:00Z,day,LH809_2019_7_4_4_5,LH,7,4,4,Thursday,10,2652,2755.677966101695,162585,445.4836751789726
448603,LH801,2 h 10 m,1987,2019-07-04T08:10:00Z,2019-07-04T10:20:00Z,2019-07-04T12:00:00Z,day,LH801_2019_7_4_8_10,LH,7,4,8,Thursday,4,2264,2171.898305084746,128142,181.39741994470313
448604,LH803,2 h 5 m,1987,2019-07-04T11:10:00Z,2019-07-04T13:15:00Z,2019-07-04T12:00:00Z,day,LH803_2019_7_4_11_10,LH,7,4,11,Thursday,5,2265,2394.0862068965516,138857,397.7428105135083
451349,LH807,2 h 5 m,4272,2019-07-04T14:25:00Z,2019-07-04T16:30:00Z,2019-07-05T12:00:00Z,day,LH807_2019_7_4_14_25,LH,7,4,14,Thursday,4,2653.5,2744.793103448276,159198,451.4167467538713
451350,SK673,2 h 10 m,4419,2019-07-04T15:00:00Z,2019-07-04T17:10:00Z,2019-07-05T12:00:00Z,day,SK673_2019_7_4_15_0,SK,7,4,15,Thursday,1,2949,3166.2413793103447,183642,411.87544149942335
451348,LH805,2 h 5 m,1464,2019-07-04T16:50:00Z,2019-07-04T18:55:00Z,2019-07-05T12:00:00Z,day,LH805_2019_7_4_16_50,LH,7,4,16,Thursday,4,2843.5,2747.689655172414,159366,415.4663077477682
451355,LH809,2 h 10 m,2262,2019-07-05T04:20:00Z,2019-07-05T06:30:00Z,2019-07-05T12:00:00Z,day,LH809_2019_7_5_4_20,LH,7,5,4,Friday,2,2265,2271.813559322034,134037,259.4608783596898
451352,LH801,2 h 10 m,1629,2019-07-05T08:00:00Z,2019-07-05T10:10:00Z,2019-07-05T12:00:00Z,day,LH801_2019_7_5_8_0,LH,7,5,8,Friday,4,2652,2623.186440677966,154768,433.10234016263894
451353,LH803,2 h 5 m,1794,2019-07-05T11:10:00Z,2019-07-05T13:15:00Z,2019-07-05T12:00:00Z,day,LH803_2019_7_5_11_10,LH,7,5,11,Friday,2,3038,2849.1,170946,655.7997239753167
454376,LH807,2 h 5 m,1794,2019-07-05T14:25:00Z,2019-07-05T16:30:00Z,2019-07-06T12:00:00Z,day,LH807_2019_7_5_14_25,LH,7,5,14,Friday,2,2651,2463.9310344827586,142908,421.68866298923416
454377,SK673,2 h 10 m,4419,2019-07-05T15:00:00Z,2019-07-05T17:10:00Z,2019-07-06T12:00:00Z,day,SK673_2019_7_5_15_0,SK,7,5,15,Friday,1,3509,3592.5172413793102,208366,608.953927372533
454375,LH805,2 h 5 m,1464,2019-07-05T16:50:00Z,2019-07-05T18:55:00Z,2019-07-06T12:00:00Z,day,LH805_2019_7_5_16_50,LH,7,5,16,Friday,2,2652,2372.189655172414,137587,544.4121715416418
454380,LH809,2 h 10 m,1986,2019-07-06T04:20:00Z,2019-07-06T06:30:00Z,2019-07-06T12:00:00Z,day,LH809_2019_7_6_4_20,LH,7,6,4,Saturday,4,2652,2493.8813559322034,147139,324.41730707402803
454379,LH801,2 h 10 m,1629,2019-07-06T08:05:00Z,2019-07-06T10:15:00Z,2019-07-06T12:00:00Z,day,LH801_2019_7_6_8_5,LH,7,6,8,Saturday,5,2266,2453.5423728813557,144759,369.48194496665366
454381,LH803,2 h 5 m,1986,2019-07-06T11:10:00Z,2019-07-06T13:15:00Z,2019-07-06T12:00:00Z,day,LH803_2019_7_6_11_10,LH,7,6,11,Saturday,4,3037,2989.3275862068967,173381,400.7108765607335
457446,LH807,2 h 5 m,1629,2019-07-06T14:25:00Z,2019-07-06T16:30:00Z,2019-07-07T12:00:00Z,day,LH807_2019_7_6_14_25,LH,7,6,14,Saturday,2,3506,3412.719298245614,194525,818.5415111732481
457448,LH809,2 h 10 m,4270,2019-07-07T04:20:00Z,2019-07-07T06:30:00Z,2019-07-07T12:00:00Z,day,LH809_2019_7_7_4_20,LH,7,7,4,Sunday,3,2652,2641.35593220339,155840,632.5792239524399
457451,SK635,2 h 15 m,4419,2019-07-07T07:00:00Z,2019-07-07T09:15:00Z,2019-07-07T12:00:00Z,day,SK635_2019_7_7_7_0,SK,7,7,7,Sunday,1,2949,3071.2033898305085,181201,351.58786509898584
457449,LH801,2 h 10 m,4270,2019-07-07T08:00:00Z,2019-07-07T10:10:00Z,2019-07-07T12:00:00Z,day,LH801_2019_7_7_8_0,LH,7,7,8,Sunday,5,3040,3147.2542372881358,185688,657.2138578412909
457450,LH803,2 h 5 m,4270,2019-07-07T11:10:00Z,2019-07-07T13:15:00Z,2019-07-07T12:00:00Z,day,LH803_2019_7_7_11_10,LH,7,7,11,Sunday,7,3508,3708.633333333333,222518,561.9908608541741
460382,SK673,2 h 10 m,4419,2019-07-07T15:00:00Z,2019-07-07T17:10:00Z,2019-07-08T12:00:00Z,day,SK673_2019_7_7_15_0,SK,7,7,15,Sunday,3,4419,4073.8275862068967,236282,445.402405791998
460383,LH805,2 h 5 m,5260,2019-07-07T16:50:00Z,2019-07-07T18:55:00Z,2019-07-08T12:00:00Z,day,LH805_2019_7_7_16_50,LH,7,7,16,Sunday,3,3040,3385.2758620689656,196346,818.8556583621435
460384,LH809,2 h 10 m,1986,2019-07-08T04:05:00Z,2019-07-08T06:15:00Z,2019-07-08T12:00:00Z,day,LH809_2019_7_8_4_5,LH,7,8,4,Monday,2,2843.5,2740.655172413793,158958,431.65660294673313
460390,SK635,2 h 15 m,4419,2019-07-08T07:00:00Z,2019-07-08T09:15:00Z,2019-07-08T12:00:00Z,day,SK635_2019_7_8_7_0,SK,7,8,7,Monday,1,2499,2634.862068965517,152822,668.3392207364396
460387,LH801,2 h 10 m,4270,2019-07-08T08:10:00Z,2019-07-08T10:20:00Z,2019-07-08T12:00:00Z,day,LH801_2019_7_8_8_10,LH,7,8,8,Monday,10,2265,2308.448275862069,133890,480.83546342975995
460388,LH803,2 h 5 m,4270,2019-07-08T11:10:00Z,2019-07-08T13:15:00Z,2019-07-08T12:00:00Z,day,LH803_2019_7_8_11_10,LH,7,8,11,Monday,1,2845,3179,184382,733.6691974098887
462148,LH807,2 h 5 m,4270,2019-07-08T14:25:00Z,2019-07-08T16:30:00Z,2019-07-09T12:00:00Z,day,LH807_2019_7_8_14_25,LH,7,8,14,Monday,8,2266,2425.2280701754385,138238,455.9482276978957
462149,SK673,2 h 10 m,4419,2019-07-08T15:00:00Z,2019-07-08T17:10:00Z,2019-07-09T12:00:00Z,day,SK673_2019_7_8_15_0,SK,7,8,15,Monday,1,2949,3036.3684210526317,173073,394.5590953193804
462147,LH805,2 h 5 m,1986,2019-07-08T16:50:00Z,2019-07-08T18:55:00Z,2019-07-09T12:00:00Z,day,LH805_2019_7_8_16_50,LH,7,8,16,Monday,2,4276,4091.561403508772,233219,527.6726534490821
462151,LH809,2 h 10 m,1986,2019-07-09T04:05:00Z,2019-07-09T06:15:00Z,2019-07-09T12:00:00Z,day,LH809_2019_7_9_4_5,LH,7,9,4,Tuesday,8,2265,2358.9137931034484,136817,500.80273402099533
462155,SK635,2 h 15 m,3509,2019-07-09T07:00:00Z,2019-07-09T09:15:00Z,2019-07-09T12:00:00Z,day,SK635_2019_7_9_7_0,SK,7,9,7,Tuesday,1,1749,2149.344827586207,124662,740.9357893367991
462152,LH801,2 h 10 m,1986,2019-07-09T08:00:00Z,2019-07-09T10:10:00Z,2019-07-09T12:00:00Z,day,LH801_2019_7_9_8_0,LH,7,9,8,Tuesday,2,2264,2125.6206896551726,123286,238.87006139551053
462154,LH803,2 h 5 m,2262,2019-07-09T11:10:00Z,2019-07-09T13:15:00Z,2019-07-09T12:00:00Z,day,LH803_2019_7_9_11_10,LH,7,9,11,Tuesday,10,2265,2426.6610169491523,143173,719.9663212949256
465123,LH807,2 h 5 m,1989,2019-07-09T14:25:00Z,2019-07-09T16:30:00Z,2019-07-10T12:00:00Z,day,LH807_2019_7_9_14_25,LH,7,9,14,Tuesday,4,2262,2187.561403508772,124691,293.8273313130799
465124,SK673,2 h 10 m,3509,2019-07-09T15:00:00Z,2019-07-09T17:10:00Z,2019-07-10T12:00:00Z,day,SK673_2019_7_9_15_0,SK,7,9,15,Tuesday,8,2949,2686.0175438596493,153103,653.9303286182077
465122,LH805,2 h 5 m,1795,2019-07-09T16:50:00Z,2019-07-09T18:55:00Z,2019-07-10T12:00:00Z,day,LH805_2019_7_9_16_50,LH,7,9,16,Tuesday,2,1990,1999.1754385964912,113953,279.74913014080374
465132,LH809,2 h 10 m,4275,2019-07-10T04:05:00Z,2019-07-10T06:15:00Z,2019-07-10T12:00:00Z,day,LH809_2019_7_10_4_5,LH,7,10,4,Wednesday,8,2265,2398.9827586206898,139141,537.1946784030322
465130,SK635,2 h 15 m,3509,2019-07-10T07:00:00Z,2019-07-10T09:15:00Z,2019-07-10T12:00:00Z,day,SK635_2019_7_10_7_0,SK,7,10,7,Wednesday,1,1749,2155.7241379310344,125032,769.4413282718525
465129,LH801,2 h 10 m,1989,2019-07-10T08:00:00Z,2019-07-10T10:10:00Z,2019-07-10T12:00:00Z,day,LH801_2019_7_10_8_0,LH,7,10,8,Wednesday,9,1990.5,2160.103448275862,125286,373.11221630069025
